bricks,hinges,modules,size,proportion2d,single_neighbour_brick_ratio,single_neighbour_ratio,double_neighbour_brick_and_active_hinge_ratio,maxrel_llimbs,meanrel_llimbs,stdrel_llimbs,joints,joint_brick_ratio,symmetry,coverage,branching,surface_area,id_string,experiment_id,generation_index,individual_index
19,0,20,1.0,0.875,0.9285714285714286,0.9285714285714286,0.05555555555555555,0.15789473684210525,0.11842105263157894,0.05263157894736842,0.0,0.0,1.0,0.125,0.8333333333333334,0.9069767441860465,20|1031-B-1032-B10-1034-C40-1036-B-1077-B-1078-B001020-1079-B-1122-B-858-B-901-B-902-B001020-903-B-943-B-944-B-946-C40-948-B-986-B-987-B0010-988-B001020-989-C40-991-C40-992-B001020-993-B-,2,49,20030
19,0,20,1.0,0.875,0.9285714285714286,0.9285714285714286,0.05555555555555555,0.15789473684210525,0.11842105263157894,0.05263157894736842,0.0,0.0,1.0,0.125,0.8333333333333334,0.9069767441860465,20|1031-B-1032-B10-1034-C40-1036-B-1077-B-1078-B001020-1079-B-1122-B-858-B-901-B-902-B001020-903-B-943-B-944-B-946-C40-948-B-986-B-987-B0010-988-B001020-989-C40-991-C40-992-B001020-993-B-,2,49,20100
3,0,4,0.2,0.8,1.0,1.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,1.0,0.07692307692307693,0.0,0.9047619047619048,4|102-B-54-B-66-C40-76-B-77-C40-90-C40-,2,49,20004
3,0,4,0.2,0.8,1.0,1.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,1.0,0.07692307692307693,0.0,0.9047619047619048,4|102-B-54-B-66-C40-76-B-77-C40-90-C40-,2,49,20060
3,0,4,0.2,0.8,1.0,1.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,1.0,0.07692307692307693,0.0,0.9047619047619048,4|102-B-54-B-66-C40-76-B-77-C40-90-C40-,2,49,20086
2,11,14,0.7,0.8888888888888888,0.5,0.75,0.5,0.23076923076923078,0.21153846153846154,0.07692307692307693,0.16666666666666666,0.8461538461538461,0.7692307692307693,0.0673076923076923,0.6666666666666666,0.7804878048780488,14|400-A-432-A00-464-A00-493-B-496-C41-524-A-525-B011120-526-A01-527-C41-529-C41-530-A01-531-A01-532-A-557-A-560-C41-592-A00-624-A-,2,49,20017
2,11,14,0.7,0.8888888888888888,0.5,0.75,0.5,0.23076923076923078,0.21153846153846154,0.07692307692307693,0.16666666666666666,0.8461538461538461,0.7692307692307693,0.0673076923076923,0.6666666666666666,0.7804878048780488,14|400-A-432-A00-464-A00-493-B-496-C41-524-A-525-B011120-526-A01-527-C41-529-C41-530-A01-531-A01-532-A-557-A-560-C41-592-A00-624-A-,2,49,20023
2,11,14,0.7,0.8888888888888888,0.5,0.75,0.5,0.23076923076923078,0.21153846153846154,0.07692307692307693,0.16666666666666666,0.8461538461538461,0.7692307692307693,0.0673076923076923,0.6666666666666666,0.7804878048780488,14|400-A-432-A00-464-A00-493-B-496-C41-524-A-525-B011120-526-A01-527-C41-529-C41-530-A01-531-A01-532-A-557-A-560-C41-592-A00-624-A-,2,49,20058
2,11,14,0.7,0.8888888888888888,0.5,0.75,0.5,0.23076923076923078,0.21153846153846154,0.07692307692307693,0.16666666666666666,0.8461538461538461,0.7692307692307693,0.0673076923076923,0.6666666666666666,0.7804878048780488,14|400-A-432-A00-464-A00-493-B-496-C41-524-A-525-B011120-526-A01-527-C41-529-C41-530-A01-531-A01-532-A-557-A-560-C41-592-A00-624-A-,2,49,20066
2,11,14,0.7,0.8888888888888888,0.5,0.75,0.5,0.23076923076923078,0.21153846153846154,0.07692307692307693,0.16666666666666666,0.8461538461538461,0.7692307692307693,0.0673076923076923,0.6666666666666666,0.7804878048780488,14|400-A-432-A00-464-A00-493-B-496-C41-524-A-525-B011120-526-A01-527-C41-529-C41-530-A01-531-A01-532-A-557-A-560-C41-592-A00-624-A-,2,49,20094
